==3100== Memcheck, a memory error detector
Current Savings Balance for 1093278990669429: 1203751.99
Current Savings Balance for 4659001911688512: 772358.33
Current Savings Balance for 2076962079974167: 3949724.39
Current Savings Balance for 0793710490620664: 4484744.94
Current Savings Balance for 8028716243309826: 1647071.91
Current Savings Balance for 9980216556183046: 2258995.31
Current Savings Balance for 8255171551994747: 3139673.17
Current Savings Balance for 9980216556183046: 2256209.94
Current Savings Balance for 6847226299857821: 668064.64
Current Savings Balance for 6847226299857821: 668064.64
Current Savings Balance for 2076962079974167: 3949388.68
Current Savings Balance for 3491588839892013: 3848229.28
Current Savings Balance for 3491588839892013: 3848906.93
Current Savings Balance for 4659001911688512: 776640.92
Current Savings Balance for 3491588839892013: 3852112.09
Current Savings Balance for 1093278990669429: 1203418.86
Current Savings Balance for 8255171551994747: 3135429.46
Current Savings Balance for 9980216556183046: 2255862.72
Current Savings Balance for 2076962079974167: 3948964.38
Current Savings Balance for 1093278990669429: 1206894.82
Current Savings Balance for 8028716243309826: 1648968.99
Current Savings Balance for 3491588839892013: 3852791.61
Current Savings Balance for 1093278990669429: 1206894.82
Current Savings Balance for 4659001911688512: 781704.75
Current Savings Balance for 7966380955913694: 2856260.89
Current Savings Balance for 4659001911688512: 780610.85
Current Savings Balance for 6847226299857821: 674607.18
Current Savings Balance for 1093278990669429: 1211459.53
Current Savings Balance for 0793710490620664: 4478263.60
Current Savings Balance for 2076962079974167: 3942885.47
Current Savings Balance for 1093278990669429: 1213699.26
Current Savings Balance for 8028716243309826: 1648645.74
Current Savings Balance for 0793710490620664: 4478170.00
Current Savings Balance for 8255171551994747: 3134431.20
Current Savings Balance for 9980216556183046: 2251581.34
Current Savings Balance for 8028716243309826: 1648645.74
Current Savings Balance for 9980216556183046: 2248208.58
Current Savings Balance for 0793710490620664: 4482444.15
Current Savings Balance for 3491588839892013: 3851770.16
Current Savings Balance for 2076962079974167: 3946651.93
Current Savings Balance for 9980216556183046: 2237608.53
Current Savings Balance for 9980216556183046: 2237608.53
Current Savings Balance for 0793710490620664: 4480608.03
Current Savings Balance for 9980216556183046: 2238972.17
Current Savings Balance for 1093278990669429: 1227017.29
Current Savings Balance for 1093278990669429: 1227017.29
Current Savings Balance for 9980216556183046: 2235759.68
Current Savings Balance for 7966380955913694: 2851393.41
Current Savings Balance for 7966380955913694: 2851994.63
Current Savings Balance for 8028716243309826: 1649765.50
Current Savings Balance for 8028716243309826: 1649765.50
Current Savings Balance for 1093278990669429: 1227487.30
Current Savings Balance for 3491588839892013: 3850142.92
Current Savings Balance for 6847226299857821: 692110.04
Current Savings Balance for 3491588839892013: 3846264.96
Current Savings Balance for 4659001911688512: 771709.97
Current Savings Balance for 2076962079974167: 3943048.98
Current Savings Balance for 3491588839892013: 3842280.36
Current Savings Balance for 7966380955913694: 2850573.65
Current Savings Balance for 3491588839892013: 3843895.03
Current Savings Balance for 0793710490620664: 4486072.55
Current Savings Balance for 9980216556183046: 2248672.20
Current Savings Balance for 3491588839892013: 3844295.66
Current Savings Balance for 6847226299857821: 689919.80
Current Savings Balance for 8255171551994747: 3129349.00
Current Savings Balance for 3491588839892013: 3848898.79
Current Savings Balance for 8028716243309826: 1647927.40
Current Savings Balance for 2076962079974167: 3935369.01
Current Savings Balance for 6847226299857821: 690929.06
Current Savings Balance for 7966380955913694: 2849687.79
Current Savings Balance for 7966380955913694: 2850076.55
Current Savings Balance for 0793710490620664: 4485422.20
Current Savings Balance for 8255171551994747: 3126920.68
Current Savings Balance for 6847226299857821: 691449.25
Current Savings Balance for 3491588839892013: 3852919.66
Current Savings Balance for 7966380955913694: 2852682.95
Current Savings Balance for 9980216556183046: 2253866.10
Current Savings Balance for 9980216556183046: 2254919.14
Current Savings Balance for 2076962079974167: 3935665.44
Current Savings Balance for 7966380955913694: 2852682.95
Current Savings Balance for 8028716243309826: 1649348.17
Current Savings Balance for 8255171551994747: 3123856.32
Current Savings Balance for 8255171551994747: 3123856.32
Current Savings Balance for 7966380955913694: 2853687.05
Current Savings Balance for 9980216556183046: 2256489.76
Current Savings Balance for 8028716243309826: 1648786.22
Current Savings Balance for 0793710490620664: 4484945.62
Current Savings Balance for 1093278990669429: 1228247.79
Current Savings Balance for 6847226299857821: 687660.82
Current Savings Balance for 4659001911688512: 773964.60
Current Savings Balance for 6847226299857821: 687509.64
Current Savings Balance for 8028716243309826: 1647692.88
Current Savings Balance for 6847226299857821: 691252.46
Current Savings Balance for 0793710490620664: 4484002.83
Current Savings Balance for 8255171551994747: 3115068.82
Current Savings Balance for 1093278990669429: 1231560.80
Current Savings Balance for 8255171551994747: 3110214.42
Current Savings Balance for 8255171551994747: 3111773.39
Current Savings Balance for 3491588839892013: 3847274.26
Current Savings Balance for 3491588839892013: 3847274.26
Current Savings Balance for 1093278990669429: 1234655.88
Current Savings Balance for 9980216556183046: 2268208.76
Current Savings Balance for 3491588839892013: 3848752.88
Current Savings Balance for 1093278990669429: 1234431.63
Current Savings Balance for 8255171551994747: 3112382.86
Current Savings Balance for 3491588839892013: 3848752.88
Current Savings Balance for 1093278990669429: 1235676.77
Current Savings Balance for 6847226299857821: 696276.48
Current Savings Balance for 4659001911688512: 777635.00
Current Savings Balance for 1093278990669429: 1236887.55
Current Savings Balance for 2076962079974167: 3934498.33
Current Savings Balance for 2076962079974167: 3934780.98
Current Savings Balance for 1093278990669429: 1237503.25
Current Savings Balance for 1093278990669429: 1233953.04
Current Savings Balance for 4659001911688512: 782207.83
Current Savings Balance for 2076962079974167: 3931502.10
Current Savings Balance for 0793710490620664: 4478313.27
Current Savings Balance for 9980216556183046: 2275121.09
Current Savings Balance for 3491588839892013: 3846700.75
Current Savings Balance for 6847226299857821: 705881.93
Current Savings Balance for 9980216556183046: 2273220.48
Current Savings Balance for 6847226299857821: 708749.94
Current Savings Balance for 1093278990669429: 1232806.70
Current Savings Balance for 6847226299857821: 708992.21
Current Savings Balance for 6847226299857821: 712445.89
Current Savings Balance for 6847226299857821: 713325.58
Current Savings Balance for 2076962079974167: 3939092.71
Current Savings Balance for 8028716243309826: 1646012.33
Current Savings Balance for 9980216556183046: 2273797.54
Current Savings Balance for 8255171551994747: 3100098.87
Current Savings Balance for 1093278990669429: 1230134.75
Current Savings Balance for 8255171551994747: 3100098.87
Current Savings Balance for 7966380955913694: 2843199.07
Current Savings Balance for 4659001911688512: 771088.90
Current Savings Balance for 6847226299857821: 716618.57
Current Savings Balance for 6847226299857821: 716618.57
Current Savings Balance for 9980216556183046: 2276647.31
Current Savings Balance for 1093278990669429: 1229093.69
Current Savings Balance for 7966380955913694: 2843938.98
Current Savings Balance for 4659001911688512: 768411.79
Current Savings Balance for 8028716243309826: 1648202.84
Current Savings Balance for 3491588839892013: 3849963.63
Current Savings Balance for 1093278990669429: 1221334.25
Current Savings Balance for 4659001911688512: 764129.59
Current Savings Balance for 9980216556183046: 2279404.83
Current Savings Balance for 0793710490620664: 4478120.90
Current Savings Balance for 3491588839892013: 3849118.54
Current Savings Balance for 9980216556183046: 2282205.51
Current Savings Balance for 1093278990669429: 1217643.03
Current Savings Balance for 7966380955913694: 2845580.65
Current Savings Balance for 7966380955913694: 2845580.65
Current Savings Balance for 9980216556183046: 2283512.55
Current Savings Balance for 3491588839892013: 3850669.53
Current Savings Balance for 9980216556183046: 2285107.94
Current Savings Balance for 8028716243309826: 1649784.98
Current Savings Balance for 9980216556183046: 2284778.38
Current Savings Balance for 7966380955913694: 2848635.32
Current Savings Balance for 8255171551994747: 3107161.47
Current Savings Balance for 2076962079974167: 3932755.44
Current Savings Balance for 1093278990669429: 1218706.66
Current Savings Balance for 4659001911688512: 770796.51
Current Savings Balance for 6847226299857821: 718666.18
Current Savings Balance for 2076962079974167: 3937423.16
Current Savings Balance for 1093278990669429: 1222739.81
Current Savings Balance for 8028716243309826: 1654133.42
Current Savings Balance for 4659001911688512: 771890.69
Current Savings Balance for 8255171551994747: 3098685.04
Current Savings Balance for 1093278990669429: 1219866.62
Current Savings Balance for 6847226299857821: 721188.31
Current Savings Balance for 2076962079974167: 3937029.15
Current Savings Balance for 7966380955913694: 2850903.18
Current Savings Balance for 4659001911688512: 769030.49
Current Savings Balance for 6847226299857821: 721188.31
Current Savings Balance for 0793710490620664: 4479118.08
Current Savings Balance for 2076962079974167: 3938728.46
Current Savings Balance for 4659001911688512: 768311.76
Current Savings Balance for 4659001911688512: 768311.76
Current Savings Balance for 0793710490620664: 4479195.90
Current Savings Balance for 8255171551994747: 3096508.39
Current Savings Balance for 1093278990669429: 1222779.06
Current Savings Balance for 4659001911688512: 770208.69
Current Savings Balance for 2076962079974167: 3937004.04
Current Savings Balance for 8255171551994747: 3098755.87
Current Savings Balance for 8028716243309826: 1653726.81
Current Savings Balance for 9980216556183046: 2287429.70
Current Savings Balance for 8028716243309826: 1654084.74
Current Savings Balance for 9980216556183046: 2284691.49
Current Savings Balance for 8028716243309826: 1652821.37
Current Savings Balance for 3491588839892013: 3834592.59
Current Savings Balance for 7966380955913694: 2847124.59
Current Savings Balance for 4659001911688512: 767646.68
Current Savings Balance for 0793710490620664: 4485801.01
Current Savings Balance for 8255171551994747: 3098288.04
Current Savings Balance for 7966380955913694: 2840266.35
Current Savings Balance for 1093278990669429: 1233112.29
Current Savings Balance for 1093278990669429: 1233112.29
Current Savings Balance for 4659001911688512: 765657.63
Current Savings Balance for 7966380955913694: 2841985.30
Current Savings Balance for 7966380955913694: 2841985.30
Current Savings Balance for 2076962079974167: 3926467.39
Current Savings Balance for 9980216556183046: 2285499.99
Current Savings Balance for 9980216556183046: 2285499.99
Current Savings Balance for 7966380955913694: 2842362.34
Current Savings Balance for 8028716243309826: 1649727.87
Current Savings Balance for 9980216556183046: 2286447.58
Current Savings Balance for 9980216556183046: 2287018.60
