==3125== Memcheck, a memory error detector
Current Savings Balance for 4659001911688512: 1044850.83
Current Savings Balance for 1093278990669429: 1423675.38
Current Savings Balance for 3491588839892013: 3665347.57
Current Savings Balance for 3491588839892013: 3665347.57
Current Savings Balance for 9980216556183046: 2289163.50
Current Savings Balance for 0793710490620664: 4401872.82
Current Savings Balance for 7966380955913694: 2701822.58
Current Savings Balance for 0793710490620664: 4403345.65
Current Savings Balance for 7966380955913694: 2700826.94
Current Savings Balance for 3491588839892013: 3670870.12
Current Savings Balance for 4659001911688512: 1048055.97
Current Savings Balance for 7966380955913694: 2698606.95
Current Savings Balance for 3491588839892013: 3664329.55
Current Savings Balance for 2076962079974167: 3882249.36
Current Savings Balance for 3491588839892013: 3664165.08
Current Savings Balance for 1093278990669429: 1424475.72
Current Savings Balance for 2076962079974167: 3881227.35
Current Savings Balance for 6847226299857821: 924864.99
Current Savings Balance for 4659001911688512: 1048134.01
Current Savings Balance for 8028716243309826: 1691303.53
Current Savings Balance for 3491588839892013: 3661442.73
Current Savings Balance for 9980216556183046: 2289663.26
Current Savings Balance for 7966380955913694: 2702299.55
Current Savings Balance for 8028716243309826: 1691303.53
Current Savings Balance for 9980216556183046: 2288688.73
Current Savings Balance for 1093278990669429: 1428118.32
Current Savings Balance for 4659001911688512: 1047497.87
Current Savings Balance for 9980216556183046: 2288357.17
Current Savings Balance for 8028716243309826: 1692674.14
Current Savings Balance for 6847226299857821: 929566.99
Current Savings Balance for 7966380955913694: 2700710.18
Current Savings Balance for 1093278990669429: 1431387.09
Current Savings Balance for 6847226299857821: 928678.86
Current Savings Balance for 7966380955913694: 2701020.45
Current Savings Balance for 7966380955913694: 2701020.45
Current Savings Balance for 1093278990669429: 1427032.77
Current Savings Balance for 8255171551994747: 3102866.97
Current Savings Balance for 9980216556183046: 2293359.02
Current Savings Balance for 7966380955913694: 2699847.39
Current Savings Balance for 9980216556183046: 2295349.86
Current Savings Balance for 4659001911688512: 1049044.33
Current Savings Balance for 2076962079974167: 3873181.44
Current Savings Balance for 9980216556183046: 2297998.83
Current Savings Balance for 8255171551994747: 3099985.20
Current Savings Balance for 8028716243309826: 1698347.96
Current Savings Balance for 8255171551994747: 3100332.21
Current Savings Balance for 8255171551994747: 3101220.98
Current Savings Balance for 6847226299857821: 934747.60
Current Savings Balance for 8028716243309826: 1699552.69
Current Savings Balance for 8028716243309826: 1699552.69
Current Savings Balance for 1093278990669429: 1428504.76
Current Savings Balance for 7966380955913694: 2702737.43
Current Savings Balance for 2076962079974167: 3874320.56
Current Savings Balance for 3491588839892013: 3673132.79
Current Savings Balance for 4659001911688512: 1050917.27
Current Savings Balance for 0793710490620664: 4382821.64
Current Savings Balance for 8255171551994747: 3090896.80
Current Savings Balance for 9980216556183046: 2302660.79
Current Savings Balance for 6847226299857821: 936314.94
Current Savings Balance for 1093278990669429: 1427218.74
Current Savings Balance for 7966380955913694: 2702109.27
Current Savings Balance for 8028716243309826: 1692697.01
Current Savings Balance for 2076962079974167: 3873813.10
Current Savings Balance for 6847226299857821: 936977.46
Current Savings Balance for 6847226299857821: 936977.46
Current Savings Balance for 7966380955913694: 2699111.34
Current Savings Balance for 8028716243309826: 1692697.01
Current Savings Balance for 8255171551994747: 3089598.46
Current Savings Balance for 1093278990669429: 1429261.20
Current Savings Balance for 8028716243309826: 1692697.01
Current Savings Balance for 8028716243309826: 1692697.01
Current Savings Balance for 6847226299857821: 936974.84
Current Savings Balance for 8255171551994747: 3088100.52
Current Savings Balance for 9980216556183046: 2301074.63
Current Savings Balance for 8028716243309826: 1695550.29
Current Savings Balance for 2076962079974167: 3874242.65
Current Savings Balance for 9980216556183046: 2302277.00
Current Savings Balance for 9980216556183046: 2301679.85
Current Savings Balance for 1093278990669429: 1427500.11
Current Savings Balance for 0793710490620664: 4381381.56
Current Savings Balance for 1093278990669429: 1428589.29
Current Savings Balance for 9980216556183046: 2303961.59
Current Savings Balance for 6847226299857821: 937070.33
Current Savings Balance for 1093278990669429: 1428589.29
Current Savings Balance for 2076962079974167: 3875750.77
Current Savings Balance for 8255171551994747: 3089912.02
Current Savings Balance for 2076962079974167: 3874986.90
Current Savings Balance for 4659001911688512: 1054642.77
Current Savings Balance for 0793710490620664: 4380392.39
Current Savings Balance for 3491588839892013: 3677500.82
Current Savings Balance for 4659001911688512: 1051435.57
Current Savings Balance for 2076962079974167: 3878713.27
Current Savings Balance for 9980216556183046: 2306774.38
Current Savings Balance for 6847226299857821: 941464.07
Current Savings Balance for 4659001911688512: 1053657.99
Current Savings Balance for 2076962079974167: 3878481.55
Current Savings Balance for 8255171551994747: 3093381.24
Current Savings Balance for 3491588839892013: 3681927.46
Current Savings Balance for 7966380955913694: 2684133.28
Current Savings Balance for 1093278990669429: 1430436.33
Current Savings Balance for 7966380955913694: 2684133.28
Current Savings Balance for 6847226299857821: 946528.52
Current Savings Balance for 3491588839892013: 3683724.37
Current Savings Balance for 2076962079974167: 3877580.76
Current Savings Balance for 4659001911688512: 1057214.16
Current Savings Balance for 0793710490620664: 4373423.81
Current Savings Balance for 8255171551994747: 3092732.85
Current Savings Balance for 8028716243309826: 1696867.82
Current Savings Balance for 0793710490620664: 4372407.89
Current Savings Balance for 3491588839892013: 3680952.26
Current Savings Balance for 8255171551994747: 3092700.43
Current Savings Balance for 8255171551994747: 3092700.43
Current Savings Balance for 8028716243309826: 1699093.27
Current Savings Balance for 6847226299857821: 944096.44
Current Savings Balance for 3491588839892013: 3684009.24
Current Savings Balance for 9980216556183046: 2321868.37
Current Savings Balance for 4659001911688512: 1057697.41
Current Savings Balance for 6847226299857821: 946154.36
Current Savings Balance for 0793710490620664: 4365149.42
Current Savings Balance for 8255171551994747: 3081004.58
Current Savings Balance for 3491588839892013: 3682825.51
Current Savings Balance for 3491588839892013: 3682825.51
Current Savings Balance for 1093278990669429: 1421953.48
Current Savings Balance for 4659001911688512: 1060186.92
Current Savings Balance for 9980216556183046: 2324189.29
Current Savings Balance for 4659001911688512: 1061295.92
Current Savings Balance for 4659001911688512: 1059715.27
Current Savings Balance for 3491588839892013: 3679705.84
Current Savings Balance for 9980216556183046: 2325949.35
Current Savings Balance for 7966380955913694: 2687785.97
Current Savings Balance for 3491588839892013: 3677647.60
Current Savings Balance for 9980216556183046: 2329229.38
Current Savings Balance for 2076962079974167: 3876505.48
Current Savings Balance for 3491588839892013: 3681887.30
Current Savings Balance for 0793710490620664: 4365033.15
Current Savings Balance for 8028716243309826: 1706521.91
Current Savings Balance for 9980216556183046: 2325630.86
Current Savings Balance for 0793710490620664: 4365196.47
Current Savings Balance for 1093278990669429: 1427025.78
Current Savings Balance for 8028716243309826: 1706795.85
Current Savings Balance for 3491588839892013: 3680754.52
Current Savings Balance for 9980216556183046: 2320025.19
Current Savings Balance for 8255171551994747: 3075331.93
Current Savings Balance for 7966380955913694: 2684780.74
Current Savings Balance for 9980216556183046: 2319767.94
Current Savings Balance for 6847226299857821: 949837.36
Current Savings Balance for 9980216556183046: 2320373.86
Current Savings Balance for 8028716243309826: 1708321.24
Current Savings Balance for 2076962079974167: 3872690.75
Current Savings Balance for 8028716243309826: 1708321.24
Current Savings Balance for 8028716243309826: 1708321.24
Current Savings Balance for 4659001911688512: 1057922.08
Current Savings Balance for 0793710490620664: 4372879.92
Current Savings Balance for 2076962079974167: 3869016.80
Current Savings Balance for 4659001911688512: 1057994.40
Current Savings Balance for 0793710490620664: 4374742.00
Current Savings Balance for 9980216556183046: 2314964.63
Current Savings Balance for 4659001911688512: 1058316.93
Current Savings Balance for 6847226299857821: 961509.67
Current Savings Balance for 8255171551994747: 3074080.99
Current Savings Balance for 3491588839892013: 3673451.39
Current Savings Balance for 9980216556183046: 2313189.83
Current Savings Balance for 0793710490620664: 4375230.82
Current Savings Balance for 8028716243309826: 1712253.00
Current Savings Balance for 1093278990669429: 1433633.82
Current Savings Balance for 4659001911688512: 1059680.61
Current Savings Balance for 4659001911688512: 1060442.94
Current Savings Balance for 1093278990669429: 1433786.02
Current Savings Balance for 6847226299857821: 962268.81
Current Savings Balance for 7966380955913694: 2680150.90
Current Savings Balance for 3491588839892013: 3669062.71
Current Savings Balance for 6847226299857821: 962546.87
Current Savings Balance for 9980216556183046: 2312199.65
Current Savings Balance for 3491588839892013: 3670470.89
Current Savings Balance for 8255171551994747: 3067218.92
Current Savings Balance for 4659001911688512: 1068497.52
Current Savings Balance for 7966380955913694: 2675347.73
Current Savings Balance for 9980216556183046: 2306264.95
Current Savings Balance for 7966380955913694: 2674582.59
Current Savings Balance for 2076962079974167: 3870532.35
Current Savings Balance for 2076962079974167: 3870169.72
Current Savings Balance for 2076962079974167: 3870169.72
Current Savings Balance for 2076962079974167: 3864933.59
Current Savings Balance for 1093278990669429: 1434923.65
Current Savings Balance for 9980216556183046: 2304314.91
Current Savings Balance for 3491588839892013: 3673469.20
Current Savings Balance for 2076962079974167: 3856923.57
Current Savings Balance for 4659001911688512: 1070132.23
Current Savings Balance for 9980216556183046: 2303112.14
Current Savings Balance for 8255171551994747: 3074527.77
Current Savings Balance for 9980216556183046: 2302872.24
Current Savings Balance for 8028716243309826: 1714547.25
Current Savings Balance for 0793710490620664: 4375426.83
Current Savings Balance for 3491588839892013: 3669802.77
Current Savings Balance for 8028716243309826: 1714645.14
Current Savings Balance for 2076962079974167: 3854906.51
Current Savings Balance for 9980216556183046: 2306201.98
Current Savings Balance for 0793710490620664: 4378565.79
Current Savings Balance for 3491588839892013: 3674462.00
Current Savings Balance for 1093278990669429: 1442466.79
Current Savings Balance for 1093278990669429: 1444354.82
Current Savings Balance for 7966380955913694: 2678646.52
Current Savings Balance for 1093278990669429: 1441415.89
Current Savings Balance for 8028716243309826: 1713266.69
Current Savings Balance for 4659001911688512: 1068136.83
Current Savings Balance for 9980216556183046: 2301393.28
