==3078== Memcheck, a memory error detector
Current Savings Balance for 2076962079974167: 3977065.12
Current Savings Balance for 1093278990669429: 1292326.77
Current Savings Balance for 8028716243309826: 1646900.55
Current Savings Balance for 4659001911688512: 698682.65
Current Savings Balance for 8255171551994747: 3126429.24
Current Savings Balance for 8028716243309826: 1647909.14
Current Savings Balance for 3491588839892013: 3838258.95
Current Savings Balance for 8255171551994747: 3125256.42
Current Savings Balance for 8028716243309826: 1648007.28
Current Savings Balance for 1093278990669429: 1288768.82
Current Savings Balance for 8028716243309826: 1648007.28
Current Savings Balance for 8255171551994747: 3124710.27
Current Savings Balance for 4659001911688512: 704387.54
Current Savings Balance for 7966380955913694: 2792939.22
Current Savings Balance for 7966380955913694: 2792939.22
Current Savings Balance for 0793710490620664: 4444071.96
Current Savings Balance for 4659001911688512: 702741.73
Current Savings Balance for 7966380955913694: 2788381.03
Current Savings Balance for 0793710490620664: 4440079.72
Current Savings Balance for 9980216556183046: 2247038.64
Current Savings Balance for 8255171551994747: 3120095.88
Current Savings Balance for 2076962079974167: 3975157.20
Current Savings Balance for 9980216556183046: 2247053.43
Current Savings Balance for 7966380955913694: 2783838.31
Current Savings Balance for 4659001911688512: 712129.24
Current Savings Balance for 3491588839892013: 3839041.41
Current Savings Balance for 4659001911688512: 713293.73
Current Savings Balance for 9980216556183046: 2246516.23
Current Savings Balance for 1093278990669429: 1290133.18
Current Savings Balance for 8028716243309826: 1643708.71
Current Savings Balance for 8255171551994747: 3121901.04
Current Savings Balance for 9980216556183046: 2248352.66
Current Savings Balance for 6847226299857821: 736144.08
Current Savings Balance for 4659001911688512: 713952.38
Current Savings Balance for 9980216556183046: 2248914.20
Current Savings Balance for 2076962079974167: 3972777.69
Current Savings Balance for 6847226299857821: 733016.65
Current Savings Balance for 0793710490620664: 4441287.78
Current Savings Balance for 1093278990669429: 1290060.65
Current Savings Balance for 0793710490620664: 4444860.90
Current Savings Balance for 1093278990669429: 1287262.52
Current Savings Balance for 7966380955913694: 2785171.10
Current Savings Balance for 2076962079974167: 3969470.62
Current Savings Balance for 4659001911688512: 712370.02
Current Savings Balance for 9980216556183046: 2249039.48
Current Savings Balance for 4659001911688512: 712840.51
Current Savings Balance for 4659001911688512: 712840.51
Current Savings Balance for 7966380955913694: 2788473.66
Current Savings Balance for 1093278990669429: 1289407.52
Current Savings Balance for 0793710490620664: 4448787.94
Current Savings Balance for 1093278990669429: 1288198.59
Current Savings Balance for 7966380955913694: 2787401.77
Current Savings Balance for 8255171551994747: 3123966.22
Current Savings Balance for 3491588839892013: 3818683.13
Current Savings Balance for 8028716243309826: 1646266.14
Current Savings Balance for 2076962079974167: 3966421.38
Current Savings Balance for 9980216556183046: 2248340.38
Current Savings Balance for 8028716243309826: 1646266.14
Current Savings Balance for 2076962079974167: 3966264.68
Current Savings Balance for 8255171551994747: 3122822.22
Current Savings Balance for 8028716243309826: 1647988.90
Current Savings Balance for 7966380955913694: 2786680.44
Current Savings Balance for 2076962079974167: 3966098.02
Current Savings Balance for 6847226299857821: 741536.05
Current Savings Balance for 0793710490620664: 4445323.87
Current Savings Balance for 7966380955913694: 2788912.61
Current Savings Balance for 0793710490620664: 4448826.58
Current Savings Balance for 7966380955913694: 2787850.50
Current Savings Balance for 0793710490620664: 4448826.58
Current Savings Balance for 4659001911688512: 718556.09
Current Savings Balance for 4659001911688512: 718556.09
Current Savings Balance for 8028716243309826: 1643698.00
Current Savings Balance for 9980216556183046: 2243741.02
Current Savings Balance for 4659001911688512: 718680.46
Current Savings Balance for 7966380955913694: 2790427.62
Current Savings Balance for 9980216556183046: 2240178.96
Current Savings Balance for 6847226299857821: 743188.14
Current Savings Balance for 8028716243309826: 1645218.68
Current Savings Balance for 9980216556183046: 2243319.22
Current Savings Balance for 3491588839892013: 3813087.64
Current Savings Balance for 9980216556183046: 2247337.59
Current Savings Balance for 7966380955913694: 2781920.06
Current Savings Balance for 8255171551994747: 3124934.05
Current Savings Balance for 8028716243309826: 1645218.68
Current Savings Balance for 8028716243309826: 1646627.53
Current Savings Balance for 7966380955913694: 2784589.87
Current Savings Balance for 8255171551994747: 3127452.51
Current Savings Balance for 7966380955913694: 2784193.94
Current Savings Balance for 8028716243309826: 1644547.44
Current Savings Balance for 7966380955913694: 2783193.53
Current Savings Balance for 1093278990669429: 1281969.85
Current Savings Balance for 9980216556183046: 2244284.03
Current Savings Balance for 4659001911688512: 716089.50
Current Savings Balance for 0793710490620664: 4444119.89
Current Savings Balance for 0793710490620664: 4444119.89
Current Savings Balance for 0793710490620664: 4442405.54
Current Savings Balance for 8028716243309826: 1645014.30
Current Savings Balance for 7966380955913694: 2783241.23
Current Savings Balance for 9980216556183046: 2246854.56
Current Savings Balance for 9980216556183046: 2244031.06
Current Savings Balance for 8255171551994747: 3129899.79
Current Savings Balance for 8028716243309826: 1645242.32
Current Savings Balance for 1093278990669429: 1288486.83
Current Savings Balance for 8028716243309826: 1646375.03
Current Savings Balance for 1093278990669429: 1289564.95
Current Savings Balance for 9980216556183046: 2242624.26
Current Savings Balance for 6847226299857821: 748227.42
Current Savings Balance for 8028716243309826: 1645818.31
Current Savings Balance for 3491588839892013: 3818603.41
Current Savings Balance for 2076962079974167: 3961816.84
Current Savings Balance for 6847226299857821: 750910.61
Current Savings Balance for 7966380955913694: 2781075.56
Current Savings Balance for 6847226299857821: 750782.33
Current Savings Balance for 7966380955913694: 2781674.94
Current Savings Balance for 9980216556183046: 2239098.47
Current Savings Balance for 9980216556183046: 2240377.54
Current Savings Balance for 0793710490620664: 4431502.48
Current Savings Balance for 8028716243309826: 1647186.87
Current Savings Balance for 0793710490620664: 4433243.26
Current Savings Balance for 7966380955913694: 2782236.49
Current Savings Balance for 4659001911688512: 715244.36
Current Savings Balance for 8028716243309826: 1647186.87
Current Savings Balance for 8255171551994747: 3141381.53
Current Savings Balance for 8255171551994747: 3141381.53
Current Savings Balance for 9980216556183046: 2244572.29
Current Savings Balance for 8028716243309826: 1646691.45
Current Savings Balance for 2076962079974167: 3970574.65
Current Savings Balance for 0793710490620664: 4436056.19
Current Savings Balance for 6847226299857821: 742503.58
Current Savings Balance for 3491588839892013: 3813313.40
Current Savings Balance for 3491588839892013: 3813313.40
Current Savings Balance for 1093278990669429: 1293367.69
Current Savings Balance for 1093278990669429: 1293031.14
Current Savings Balance for 6847226299857821: 742753.75
Current Savings Balance for 8028716243309826: 1646596.61
Current Savings Balance for 3491588839892013: 3811116.83
Current Savings Balance for 0793710490620664: 4438598.75
Current Savings Balance for 9980216556183046: 2232579.68
Current Savings Balance for 7966380955913694: 2787726.36
Current Savings Balance for 8028716243309826: 1647258.19
Current Savings Balance for 8028716243309826: 1647258.19
Current Savings Balance for 7966380955913694: 2785900.79
Current Savings Balance for 8255171551994747: 3143999.87
Current Savings Balance for 7966380955913694: 2785910.43
Current Savings Balance for 8255171551994747: 3144701.06
Current Savings Balance for 3491588839892013: 3806378.53
Current Savings Balance for 8255171551994747: 3146794.15
Current Savings Balance for 1093278990669429: 1293247.59
Current Savings Balance for 3491588839892013: 3805609.26
Current Savings Balance for 2076962079974167: 3967461.41
Current Savings Balance for 8255171551994747: 3149481.49
Current Savings Balance for 8255171551994747: 3151365.83
Current Savings Balance for 0793710490620664: 4432848.18
Current Savings Balance for 8028716243309826: 1650516.30
Current Savings Balance for 7966380955913694: 2790018.84
Current Savings Balance for 6847226299857821: 752675.91
Current Savings Balance for 8028716243309826: 1650516.30
Current Savings Balance for 6847226299857821: 756836.57
Current Savings Balance for 3491588839892013: 3804847.07
Current Savings Balance for 1093278990669429: 1288026.42
Current Savings Balance for 8255171551994747: 3145433.51
Current Savings Balance for 8255171551994747: 3145433.51
Current Savings Balance for 2076962079974167: 3967962.35
Current Savings Balance for 8255171551994747: 3145433.51
Current Savings Balance for 3491588839892013: 3803800.11
Current Savings Balance for 7966380955913694: 2793160.28
Current Savings Balance for 4659001911688512: 724664.93
Current Savings Balance for 8028716243309826: 1649859.71
Current Savings Balance for 3491588839892013: 3800260.02
Current Savings Balance for 7966380955913694: 2793483.03
Current Savings Balance for 1093278990669429: 1296850.99
Current Savings Balance for 7966380955913694: 2790928.78
Current Savings Balance for 6847226299857821: 752675.16
Current Savings Balance for 4659001911688512: 724700.54
Current Savings Balance for 4659001911688512: 729539.67
Current Savings Balance for 8028716243309826: 1649960.67
Current Savings Balance for 3491588839892013: 3806639.24
Current Savings Balance for 6847226299857821: 748378.84
Current Savings Balance for 1093278990669429: 1296170.63
Current Savings Balance for 6847226299857821: 748378.84
Current Savings Balance for 6847226299857821: 748378.84
Current Savings Balance for 3491588839892013: 3805594.74
Current Savings Balance for 1093278990669429: 1295419.52
Current Savings Balance for 0793710490620664: 4428873.45
Current Savings Balance for 4659001911688512: 730415.97
Current Savings Balance for 8028716243309826: 1650928.47
Current Savings Balance for 6847226299857821: 752763.63
Current Savings Balance for 8028716243309826: 1652653.02
Current Savings Balance for 3491588839892013: 3804413.97
Current Savings Balance for 6847226299857821: 754377.29
Current Savings Balance for 2076962079974167: 3964991.73
Current Savings Balance for 7966380955913694: 2777506.66
Current Savings Balance for 2076962079974167: 3963160.70
Current Savings Balance for 1093278990669429: 1298766.97
Current Savings Balance for 8028716243309826: 1652094.78
Current Savings Balance for 9980216556183046: 2256505.23
Current Savings Balance for 9980216556183046: 2256505.23
Current Savings Balance for 0793710490620664: 4421478.13
Current Savings Balance for 1093278990669429: 1296977.91
Current Savings Balance for 1093278990669429: 1296977.91
Current Savings Balance for 3491588839892013: 3806106.17
Current Savings Balance for 8028716243309826: 1652094.78
Current Savings Balance for 8255171551994747: 3144777.24
Current Savings Balance for 2076962079974167: 3962834.31
Current Savings Balance for 1093278990669429: 1298231.37
Current Savings Balance for 9980216556183046: 2259658.60
